gene	var_patient	var_site	var_compartment	var_dsp_run	var_residual	highly_variable	converged	method	mean_log2	detected_in_n_aoi
GABRB2	0.040867696	0.0004870718	0.67239395	0.071892585	0.2143587	True	True	lbfgs	5.4403462	11
GABRB3	0.10071743	0.0064094303	0.57991323	0.074437261	0.23852264	False	True	lbfgs	5.8026476	21
GABRD	0.0068321017	0.0013489264	0.46762683	0.15897618	0.36521597	False	True	lbfgs	5.5485651	7
GABRE	0.35529136	0.068258122	6.5014789e-11	5.9847317e-11	0.57645052	True	True	powell	5.8122231	26
GABRG1	0.1184615	0.011681212	0.37096176	0.20090323	0.2979923	False	True	lbfgs	5.5409595	5
GABRG2	0.012772597	0.027870646	0.65812285	0.08707681	0.2141571	True	True	lbfgs	5.6122185	11
GABRG3	0.18678974	5.0843189e-11	0.1749094	0.150633	0.48766786	False	True	powell	5.4819102	4
GABRP	0.052201792	0.048506862	0.062559231	0.14528131	0.6914508	True	True	lbfgs	5.4594317	2
GABRQ	2.8066453e-10	7.1542122e-10	0.31927122	0.14513408	0.5355947	False	True	powell	4.9836774	1
GABRR1	0.11822752	2.6657778e-11	0.37863105	0.23671939	0.26642204	False	True	powell	5.6529975	3
GABRR2	0.00063496317	0.0046599161	0.1097024	0.20055752	0.68444521	False	True	lbfgs	5.5612362	2
GABRR3	0.10509046	4.8618221e-11	0.29591172	0.12550807	0.47348976	False	True	powell	5.4017307	1
GAD1	0.091122475	0.0013854717	0.60988182	0.096642735	0.2009675	False	True	lbfgs	6.0317546	37
GAD2	0.063436144	0.017577721	0.37901144	0.25739396	0.28258074	False	True	lbfgs	5.6324361	7
GADD45A	0.1610268	0.012421717	0.29724257	0.00087392222	0.52843499	False	True	lbfgs	7.6686955	116
GADD45B	0.16628128	0.0027256335	0.33656038	0.049489335	0.44494337	False	True	lbfgs	7.0475766	96
GADD45G	0.28408808	0.0077920086	7.0882649e-11	7.1175029e-11	0.70811991	True	True	powell	6.181191	43
GADD45GIP1	0.42139491	0.02700007	0.10005743	0.017248428	0.43429915	False	True	lbfgs	6.9957064	106
GADL1	0.10865799	0.0043552426	0.33865004	0.047573667	0.50076306	False	True	powell	5.6721709	2
GAGE1	0.16909338	0.01531984	0.25527249	5.7019468e-11	0.56031429	True	True	powell	7.2388001	103
GAGE10	0.10771879	0.014416509	0.28382806	5.9933711e-11	0.59403664	True	True	powell	7.1545038	99
GAK	0.094203884	7.4474368e-10	0.18949969	0.33052609	0.38577034	False	True	powell	7.1810894	104
GAL	0.24249254	7.6631099e-06	0.018175285	0.21266908	0.52665543	False	True	lbfgs	5.693193	17
GAL3ST1	0.15312201	1.6447339e-10	0.16218341	0.068284087	0.6164105	False	True	powell	5.6318714	12
GAL3ST2	0.056490124	6.6698477e-11	0.12001545	0.158556	0.66493843	True	True	powell	5.8163405	27
GAL3ST3	0.049246958	4.2851462e-11	0.35402743	0.16827312	0.42845248	False	True	powell	5.3557185	0
GAL3ST4	6.42767e-07	0.031416252	0.6089608	0.0063025667	0.35331974	False	True	lbfgs	6.0815249	53
GALC	0.20039157	5.776799e-11	0.22840445	5.743494e-11	0.57120398	False	True	powell	6.2289893	59
GALE	0.17058303	0.012542135	0.43100558	0.070154896	0.31571435	False	True	lbfgs	6.840561	81
GALK1	0.1328788	1.3524325e-10	8.9196038e-11	1.1049429e-10	0.8671212	False	True	powell	6.366228	75
GALK2	0.25477261	0.051307868	0.01978646	0.088512849	0.58562021	False	True	lbfgs	6.1533644	52
GALM	0.10006934	0.0010258102	0.7243168	0.0054961577	0.1690919	False	True	lbfgs	6.8098931	99
GALNS	0.27819323	0.040094908	0.072616622	0.029838963	0.57925628	False	True	lbfgs	6.2241335	57
GALNT1	0.25916976	0.039303846	0.031846349	0.078205035	0.59147501	False	True	lbfgs	7.0745848	103
GALNT10	0.22229328	9.4885463e-09	3.7639886e-10	0.027615549	0.75009116	False	True	powell	6.5603166	86
GALNT11	0.28228697	0.036780422	0.16151346	0.0014679506	0.5179512	False	True	lbfgs	6.219073	62
GALNT12	0.093255462	0.04453235	0.0061014603	0.24686028	0.60925045	False	True	lbfgs	5.9925697	41
GALNT13	0.1257528	0.0084542411	0.28593975	0.22633124	0.35352197	False	True	lbfgs	5.6100352	7
GALNT14	0.17907103	8.8688902e-11	1.2270116e-10	0.0026787419	0.81825023	False	True	powell	5.3880914	8
GALNT15	0.042620039	0.0075934517	0.61752354	0.073103298	0.25915967	True	True	lbfgs	5.1315448	8
GALNT16	0.052137239	0.0085077622	0.36869203	0.12139644	0.44926652	False	True	lbfgs	5.4876509	3
GALNT17	0.13279155	0.0001124863	0.3381096	0.22393955	0.30504682	False	True	lbfgs	6.185995	53
GALNT18	0.34291648	5.8727013e-11	0.075312205	5.8713423e-11	0.58177132	True	True	powell	6.4207838	73
GALNT2	0.01837594	0.0051995749	0.55257179	0.022921256	0.40093144	False	True	lbfgs	8.2356642	119
GALNT3	0.16735203	0.020870865	0.3738051	0.0051066372	0.43286537	True	True	lbfgs	6.1779472	53
GALNT4	0.22068866	6.4885098e-11	0.18342257	6.8209152e-11	0.59588876	True	True	powell	6.3695517	61
GALNT5	0.46929021	0.011150304	0.013330548	0.029004578	0.47722436	False	True	lbfgs	6.0376792	38
GALNT6	0.20022057	0.014485122	0.023074804	7.9074473e-11	0.7622195	True	True	powell	6.085604	42
GALNT7	0.17961164	0.034335394	0.20725345	0.01809272	0.56070679	False	True	lbfgs	6.3684009	67
GALNT8	3.0827243e-09	2.601147e-09	0.13512695	0.15611718	0.70875587	False	True	powell	5.6336864	7
GALNT9	0.00059844642	0.0015928429	0.39115288	0.18524135	0.42141448	True	True	lbfgs	5.0697203	2
GALNTL5	0.20346363	5.0414909e-11	0.18184096	0.12274617	0.49194924	False	True	powell	6.3096792	68
GALNTL6	0.00067485023	0.0013731234	0.35495393	0.20943529	0.43356281	False	True	lbfgs	5.416636	1
GALP	0.19974707	0.036067281	0.24011179	0.14497889	0.37909497	False	True	lbfgs	4.9274878	0
GALR1	0.0072430808	0.05125242	0.3103946	0.12265356	0.50845634	False	True	lbfgs	5.097929	2
GALR2	0.17291253	5.1601298e-11	0.32770387	0.018586782	0.48079682	False	True	powell	5.2059999	0
GALR3	0.11910147	4.7723201e-11	0.39596467	0.049513209	0.43542065	False	True	powell	7.3254245	113
GALT	0.28816844	0.053929859	0.12684307	5.4476691e-11	0.53105863	False	True	powell	6.5703031	97
GAMT	0.33529958	0.043410265	0.031493077	0.01923532	0.57056176	False	True	lbfgs	5.9377674	32
GAN	0.1076922	0.042212073	0.25962013	0.089210281	0.50126532	False	True	lbfgs	5.1702435	1
GANAB	0.070788965	0.025945865	0.38783069	0.12571483	0.38971966	False	True	lbfgs	7.8728339	109
GANC	0.41379096	0.00043665509	0.034065098	0.00046725762	0.55124003	False	True	lbfgs	6.1336673	50
GAP43	0.01364686	0.021521678	0.7413309	0.066361881	0.15713868	True	True	lbfgs	5.8015367	20
GAPDHS	0.11150344	0.0089354006	0.21538284	0.097888189	0.56629013	False	True	lbfgs	5.6188097	9
GAPT	0.10459897	4.9271708e-11	0.2383224	0.20041797	0.45666066	False	True	powell	5.482361	2
GAPVD1	0.22480213	7.5468091e-11	0.027333423	1.0562422e-10	0.74786444	False	True	powell	6.1239904	60
GAR1	0.29756253	0.0099487148	0.044251283	0.1617531	0.48648437	False	True	powell	6.3364697	64
GAREM1	0.36394074	0.06719558	0.032284478	0.077853857	0.45872535	False	True	lbfgs	5.8490601	23
GAREM2	0.25542475	4.7605037e-11	0.13897969	0.13294317	0.47265238	False	True	powell	5.9041463	29
GARNL3	0.10326776	0.0033169217	0.38761197	0.18738638	0.31841697	False	True	lbfgs	5.8807936	22
GARS1	0.22512428	4.448875e-11	0.28362995	0.0497973	0.44144846	False	True	powell	6.8038042	91
GART	0.40944414	3.3738494e-11	0.15884152	0.12191857	0.30979577	False	True	powell	7.0611412	105
GAS1	0.080411567	2.3326748e-10	0.4618663	4.1565335e-10	0.45772214	True	True	powell	5.4558864	14
GAS2	0.27095623	0.026232621	0.1712961	0.1494988	0.38201625	False	True	lbfgs	5.5548357	5
GAS2L1	0.036637769	0.0077887361	0.011852358	0.16818801	0.77553313	False	True	powell	5.9483092	30
GAS2L2	0.19983463	0.018259668	0.33144359	0.026926502	0.42353562	False	True	lbfgs	4.8310372	0
GAS2L3	1.247479e-10	8.9280872e-11	0.1668974	9.347689e-11	0.8331026	False	True	powell	5.833016	22
GAS6	0.080222801	0.062520855	0.45146865	0.029590169	0.37619753	True	True	lbfgs	6.5416696	64
GAS7	0.010886652	0.0010400793	0.82982345	0.026775112	0.13147471	True	True	lbfgs	5.9684888	40
GAS8	0.45991299	0.0078866119	0.02091901	0.14368275	0.36759863	False	True	lbfgs	6.1228533	53
GASK1A	0.098988505	9.2292828e-10	0.45140771	0.12044864	0.32915515	False	True	powell	5.6979722	3
GASK1B	0.13953059	5.184756e-11	0.36312124	4.9976158e-11	0.49734817	True	True	powell	6.270202	56
GAST	0.13595972	0.0028024587	0.33048137	0.083696433	0.44706002	False	True	lbfgs	5.6362317	6
GATA1	0.10762999	0.011776448	0.27680317	0.085401124	0.51838927	False	True	powell	4.9409813	0
GATA2	0.11614722	0.0057221067	0.080000062	0.16852729	0.62960333	False	True	lbfgs	6.2507703	62
GATA3	0.15225658	6.0025565e-11	0.23408098	0.047318412	0.56634403	True	True	powell	6.0427308	34
GATA4	0.20800659	0.0078288782	0.28560718	0.12156135	0.376996	False	True	lbfgs	5.6802151	3
GATA5	0.17433565	0.00099209608	0.094072755	0.24164858	0.48895092	False	True	lbfgs	5.354956	3
GATA6	0.24318742	0.017439774	0.25044269	0.084750832	0.40417928	False	True	lbfgs	5.7613566	18
GATAD1	0.18079798	0.019374231	0.10124065	0.10487813	0.593709	False	True	powell	6.7430558	89
GATAD2A	0.14307717	5.8850721e-11	0.18988495	0.11407361	0.55296428	False	True	powell	6.0988383	55
GATAD2B	0.00011152867	0.031204988	0.029098279	0.14397697	0.79560824	False	True	lbfgs	6.8330735	100
GATB	0.150522	0.012357328	0.1885112	0.0010770234	0.64753245	False	True	lbfgs	5.8235156	15
GATC	0.14414992	0.0042622312	0.074864985	0.036390102	0.74033276	False	True	lbfgs	6.0617273	43
GATD1	0.084106711	0.033422618	0.14534941	0.00030374396	0.73681751	False	True	lbfgs	5.7695699	23
GATD3A	0.3322217	0.0013426206	0.052511608	6.1392743e-11	0.61392408	False	True	powell	6.8106002	103
GATM	6.5264759e-09	0.0069891358	0.57495462	0.067141625	0.35091461	True	True	lbfgs	5.7117154	18
GBA	0.29718886	0.072625856	0.15967582	0.077376123	0.39313334	False	True	lbfgs	7.0602131	104
GBA2	0.18818271	0.040922531	0.059103586	0.11168433	0.60010684	False	True	lbfgs	6.4167795	81
GBA3	0.10641424	0.014873605	0.088165519	0.11721882	0.67332782	False	True	lbfgs	5.6169367	4
GBE1	0.04155599	0.00033284687	0.13763466	0.20016849	0.62030801	False	True	lbfgs	6.5308227	82
GBF1	0.19788879	0.014483414	0.056799015	7.4296149e-11	0.73082878	False	True	powell	6.7929374	101
GBGT1	0.072133752	1.0290729e-08	0.61530467	0.019315117	0.29324645	False	True	powell	5.8707058	32
GBP1	0.10777464	0.19995231	0.31665904	0.011582766	0.36403125	False	True	lbfgs	6.5822099	79
GBP2	0.15792629	0.094426405	0.39685064	3.5923526e-11	0.35079667	False	True	powell	6.7094216	78
GBP3	0.33421404	0.082988987	0.16501407	0.0005994262	0.41718347	False	True	lbfgs	6.2565969	60
GBP4	0.13811383	0.16274855	0.28815092	0.0067312045	0.4042555	False	True	lbfgs	5.8383268	32
GBP5	0.076294782	0.10515072	0.4787001	0.00028888692	0.33956552	True	True	lbfgs	6.1943536	48
GBP6	0.16950827	0.044873135	0.16631747	0.15403595	0.46526517	False	True	lbfgs	5.5641679	4
GBP7	5.8154176e-07	0.017896217	0.18334635	0.12389226	0.6748646	False	True	lbfgs	5.4278475	0
GBX1	0.00014779243	0.013598574	0.14260332	0.16314203	0.68050828	False	True	lbfgs	5.1210372	1
GBX2	0.00078387008	0.01095618	0.10943099	0.41710452	0.46172444	False	True	lbfgs	5.6467578	6
GC	0.11734418	3.244965e-11	0.37688198	0.18184464	0.3239292	False	True	powell	5.6497381	2
GCA	0.13547425	8.7683031e-11	8.7122753e-11	8.7317883e-11	0.86452574	False	True	powell	6.3692458	73
GCAT	0.18812754	7.2427591e-11	0.10003059	0.01863106	0.69321081	False	True	powell	5.8627907	23
GCC1	0.016099855	0.056940847	0.027115081	0.23415935	0.66568486	False	True	lbfgs	6.0722146	46
GCC2	0.17172191	0.0094906501	0.10524984	7.1625185e-11	0.7135376	False	True	powell	6.471445	79
GCDH	0.0736894	0.010331223	0.079939641	0.34806563	0.4879741	False	True	lbfgs	6.3456484	75
GCFC2	0.060048191	0.0013713417	0.039274339	0.19415777	0.70514836	False	True	lbfgs	6.0793469	47
GCG	0.15734619	0.02698486	0.2161304	0.21176212	0.38777643	False	True	lbfgs	5.6845201	5
GCGR	0.0014553746	0.016291325	0.37424455	0.0011438843	0.60686486	False	True	lbfgs	5.7784609	11
GCH1	0.10434862	0.054142241	0.13627134	0.058853338	0.64638446	False	True	lbfgs	6.2414993	63
GCHFR	0.14223683	1.4440169e-08	1.7704569e-09	4.7919652e-10	0.85776315	False	True	powell	5.9658692	44
GCK	0.17209997	1.1720135e-09	0.25731864	0.13786179	0.4327196	False	True	powell	5.2556168	0
GCKR	0.27156815	0.010707933	0.15686478	0.027616636	0.5332425	False	True	lbfgs	5.2050292	4
GCLC	0.4532604	0.00072016663	0.0978694	0.12178452	0.32636551	True	True	lbfgs	6.773571	67
GCLM	0.53402035	3.5360939e-11	0.064566925	0.049466479	0.35194624	True	True	powell	6.405152	55
GCM1	0.082645091	6.5212613e-11	0.24117967	0.078674208	0.59750103	False	True	powell	5.4118191	2
GCM2	0.07609928	0.028603056	0.22373993	0.24738562	0.42417211	False	True	lbfgs	5.4270415	1
GCN1	0.13949474	0.00027692556	0.38361367	0.17525032	0.30136434	False	True	lbfgs	6.5885398	78
GCNA	0.15275772	8.258382e-11	0.046113486	9.0804889e-11	0.8011288	False	True	powell	5.4845849	10
GCNT1	0.27525068	0.0095309686	0.12665585	0.031435175	0.55712733	False	True	lbfgs	5.7163706	18
GCNT2	0.30642372	0.0045741995	0.12997942	0.072059018	0.48696364	False	True	lbfgs	5.7659897	17
GCNT3	0.43217193	0.0054988802	0.039900732	5.4110919e-11	0.52242846	True	True	powell	5.9490942	27
GCNT4	0.096646788	5.8769839e-11	0.32459298	8.0911061e-11	0.57876024	False	True	powell	5.428791	6
GCNT7	0.046380805	4.3683451e-11	0.27016237	0.26691283	0.416544	False	True	powell	5.4409889	0
GCSAM	0.11026449	0.012216628	0.39804141	0.10329489	0.37618258	False	True	lbfgs	5.440043	4
GCSAML	0.0021988874	0.011702023	0.12035851	0.31815968	0.5475809	False	True	lbfgs	5.3810081	0
GCSH	0.03472219	0.0077335717	0.11790849	0.21872229	0.62091346	False	True	lbfgs	5.4598142	3
GDA	0.10300452	0.018716394	0.65671982	0.0087516548	0.21280761	True	True	lbfgs	5.9171708	25
GDAP1	0.099818097	0.0035263787	0.59557799	0.086271137	0.21480639	True	True	lbfgs	5.6097804	12
GDAP1L1	0.0031694566	0.11452442	0.10412892	0.27879725	0.49937995	False	True	lbfgs	6.6957056	120
GDAP2	0.002104892	0.0012521867	0.10012609	0.19877636	0.69774047	False	True	lbfgs	6.1959724	57
GDE1	0.16853061	0.015941468	0.37716384	0.017210428	0.42115365	False	True	lbfgs	6.8041639	92
GDF1	0.18423141	3.8081342e-05	0.18675391	0.27729649	0.35168011	False	True	lbfgs	6.5575073	89
GDF10	0.12344433	1.1168164e-09	0.11689565	0.17367854	0.58598149	True	True	powell	5.2631947	3
GDF11	0.19956133	4.3117868e-11	0.19832674	0.21384612	0.38826581	False	True	powell	5.6065651	9
GDF15	0.30038953	0.049403934	0.14396894	0.00049325527	0.50574434	True	True	lbfgs	6.2842631	57
GDF2	9.2204168e-10	3.4634713e-10	0.22563344	0.16024399	0.61412258	False	True	powell	5.2632496	0
GDF3	0.046071029	0.005746347	0.43704193	0.0095498735	0.50159082	False	True	lbfgs	5.5914554	4
GDF5	0.082762291	7.4485738e-11	0.18145783	0.0071006234	0.72867926	False	True	powell	5.5420634	5
GDF6	0.11989384	0.015033914	0.21810143	0.25585053	0.39112029	False	True	lbfgs	5.6039756	0
GDF7	0.21740172	0.01722065	0.19694553	0.20570142	0.36273069	False	True	lbfgs	4.9461004	1
GDF9	5.212376e-05	6.7197847e-05	0.16741586	0.37128769	0.46117712	False	True	lbfgs	5.3811	0
GDI1	0.094213704	5.4924687e-05	0.75969348	0.034131173	0.11190671	False	True	lbfgs	6.9704274	103
GDI2	0.26181862	1.4950333e-06	0.3011706	0.15350641	0.28350288	False	True	lbfgs	7.8682361	113
GDNF	0.00040398631	0.047449052	0.12587663	0.39800654	0.4282638	False	True	lbfgs	5.4483251	0
GDPD1	0.20064791	7.5182343e-11	0.20957231	6.0657374e-11	0.58977979	False	True	powell	6.0144009	36
GDPD2	2.605356e-08	0.00060998741	0.36373663	0.20743953	0.42821382	False	True	lbfgs	5.3987729	1
GDPD3	0.092881319	9.3442999e-11	0.0014883979	1.0032475e-10	0.90563028	False	True	powell	6.0381024	43
GDPD4	0.10881576	0.094123536	0.1492101	0.120536	0.52731461	False	True	lbfgs	4.7828437	0
GDPD5	0.28837679	0.0071005124	0.13199458	0.077250069	0.49527805	False	True	lbfgs	5.9676927	30
GDPGP1	0.1638248	0.013473077	0.19462202	6.5837933e-11	0.62808011	False	True	powell	5.4257773	4
GEM	0.20465603	0.028520173	0.061500953	0.01313333	0.69218952	True	True	lbfgs	6.0008258	41
GEMIN2	0.17505003	0.00072788807	0.12179167	0.13219635	0.57023406	False	True	lbfgs	6.1308428	56
GEMIN4	0.37041546	0.009666414	0.021283682	5.8918525e-10	0.59863444	False	True	lbfgs	6.0406488	48
GEMIN5	0.0081194459	0.016588725	0.22339917	1.6785174e-07	0.7518925	False	True	powell	5.5210669	8
GEMIN6	0.070266547	0.0065616909	0.11222503	0.08840823	0.7225385	False	True	lbfgs	5.8179325	33
GEMIN7	0.16119023	7.8043879e-11	0.03031704	0.030941914	0.77755082	False	True	powell	6.4390652	77
GEMIN8	0.055499333	0.0057997129	0.17636261	0.31708673	0.44525162	False	True	powell	5.6238612	5
GEN1	0.073712768	0.0059877948	0.0092331902	0.14538827	0.76567797	False	True	lbfgs	5.4518961	10
GET1	0.058037464	2.3462334e-11	0.67508478	0.034088917	0.23278884	False	True	powell	6.3663981	70
GET3	0.27955163	6.8994205e-11	0.23090533	5.0888965e-11	0.48954303	False	True	powell	6.7680707	101
GET4	0.34293614	0.043072732	0.20998666	0.00049731371	0.40350715	False	True	lbfgs	6.5047659	75
GFAP	0.034675782	0.0097722975	0.73601775	2.2278192e-11	0.21953417	True	True	powell	6.9832292	46
GFER	0.20198841	0.0021716013	0.051944969	0.011736349	0.73215867	False	True	powell	5.8026517	21
GFI1	0.013516342	0.037585331	0.36031953	0.052437676	0.53614112	False	True	lbfgs	5.508436	13
GFI1B	0.17843549	7.4085246e-10	0.25887684	0.092543222	0.47014445	False	True	powell	5.2259479	1
GFM1	0.36946483	0.017000202	0.077399582	6.6587781e-11	0.53613539	False	True	powell	7.3188285	120
GFM2	0.0027633396	0.0018198837	0.014075964	0.23000901	0.7513318	False	True	lbfgs	6.6943074	95
GFOD1	0.033350096	0.024004999	0.38475183	0.16023191	0.39766117	False	True	lbfgs	5.3371959	4
GFOD2	0.12592934	0.11743533	0.13287076	0.06635624	0.55740833	False	True	lbfgs	5.7249776	13
GFPT1	0.17407925	0.018190018	0.56687121	0.044015438	0.19684408	False	True	lbfgs	7.7048683	111
GFPT2	0.023854759	0.0013814658	0.36564465	0.16928214	0.43983698	False	True	powell	5.8906144	26
GFRA1	0.11760745	0.06869485	0.20624509	0.19157245	0.41588016	False	True	lbfgs	5.2335131	0
GFRA2	0.11694599	4.4268505e-11	0.43169416	0.038876163	0.41248368	True	True	powell	5.172431	0
GFRA3	0.38120379	5.9139736e-11	0.01388765	0.03364086	0.5712677	True	True	powell	5.0904905	7
GFRA4	0.00079996192	0.00449609	0.25081386	0.20068289	0.5432072	False	True	lbfgs	5.3949959	2
GFRAL	0.18323408	4.4848887e-11	0.25660428	0.11314672	0.44701492	False	True	powell	5.5103755	2
GFY	0.029738887	0.013784126	0.16841293	0.20602542	0.58203863	False	True	lbfgs	5.3820514	2
GGA1	0.10593137	0.15696483	0.050802995	7.3705476e-11	0.68630081	False	True	powell	6.342286	76
GGA2	0.2170147	0.081105788	0.11076069	0.13767045	0.45344837	False	True	lbfgs	6.8539908	98
GGA3	0.023216555	0.010768193	0.25187794	0.082569619	0.63156769	False	True	lbfgs	6.5082338	82
GGACT	0.0092514339	0.013999269	0.11962205	0.35542562	0.50170163	False	True	lbfgs	5.6544292	3
GGCT	0.14836363	4.6001619e-11	0.4207601	4.6938529e-11	0.43087627	False	True	powell	7.0033899	101
GGCX	0.27382903	0.005551699	0.34424368	0.020438798	0.35593679	False	True	lbfgs	7.0105433	92
GGH	0.47974298	8.5918104e-11	0.01699602	5.1536146e-11	0.503261	False	True	powell	5.8947518	30
GGN	1.377683e-09	1.4726095e-09	0.30588266	0.11096532	0.58315201	False	True	powell	5.480204	4
GGNBP2	0.15268526	4.1019267e-11	0.20489953	0.23410956	0.40830565	False	True	powell	6.6740756	92
GGPS1	0.076989907	0.048894444	0.21627457	7.1863413e-11	0.65784108	False	True	powell	6.4419542	72
GGT1	0.24114819	5.7346427e-11	0.19893772	4.8019429e-10	0.55991409	False	True	powell	6.2420515	62
GGT5	0.05013498	0.0083919125	0.5477123	0.05356356	0.34019725	True	True	lbfgs	5.6870761	24
GGT6	0.11878414	0.045312298	0.097290037	9.747876e-11	0.73861353	False	True	powell	5.1794313	8
GGT7	0.24783672	6.4462909e-08	0.44582933	0.0020477073	0.30428618	False	True	powell	6.0250063	47
GGTA1	0.066566075	0.00011510779	0.46323073	4.7602389e-11	0.47008809	True	True	powell	5.718896	23
GGTLC1	0.13937895	0.0041601116	0.0087974978	0.18059902	0.66706441	True	True	lbfgs	6.3237858	65
GGTLC2	0.18637939	9.3026175e-11	2.8248035e-09	2.1306122e-10	0.81362061	False	True	powell	6.225656	61
GH1	0.084571558	6.7924433e-11	0.14611326	0.12004548	0.6492697	False	True	powell	6.009323	41
GH2	0.16703134	0.010160806	0.18749867	0.16461027	0.47069891	False	True	lbfgs	5.5597023	3
GHDC	0.051636824	0.013904144	0.27050151	0.23837716	0.42558037	False	True	lbfgs	5.5514452	2
GHITM	0.047484634	0.033956039	0.45203412	0.018899325	0.44762588	False	True	lbfgs	6.8120343	93
GHR	0.1662497	3.6437402e-11	0.41738759	0.057006313	0.3593564	False	True	powell	5.6754742	8
GHRH	1.1412973e-10	2.7316534e-10	0.17034654	0.21572944	0.61392402	False	True	powell	5.4957494	4
GHRHR	0.0323429	0.046156503	0.041543244	0.25222669	0.62773066	False	True	lbfgs	5.289706	2
GHRL	0.11236735	5.0491164e-11	0.26659566	0.25385144	0.36718555	False	True	powell	5.612351	8
GHSR	0.0033661325	0.010128069	0.10086536	0.24816903	0.63747141	False	True	lbfgs	5.0900161	0
GID4	0.27227499	0.0063339721	0.14790094	0.18281612	0.39067398	False	True	lbfgs	5.7723295	11
GID8	0.17853886	0.019374556	0.345239	0.072153679	0.3846939	False	True	lbfgs	6.7567877	86
GIGYF1	0.24792464	6.1795081e-11	0.084396676	0.079812954	0.58786573	False	True	powell	6.7508291	94
GIGYF2	0.0022023991	0.003018437	0.32813989	0.10900697	0.5576323	False	True	lbfgs	5.9525358	43
GIMAP1	0.014992932	0.001965584	0.30763183	0.25997224	0.41543742	False	True	lbfgs	5.788702	18
GIMAP2	0.067634283	0.10488249	0.67970873	0.0016741131	0.14610038	False	True	lbfgs	5.9304253	33
GIMAP4	0.069884853	5.0032503e-09	0.60293653	0.033724403	0.29345421	False	True	powell	6.0437003	41
GIMAP5	0.029600046	0.014692509	0.11814373	0.28157606	0.55598766	False	True	lbfgs	5.169232	0
