site	side	patient_id	aoi_code	aoi_labels	n_aoi	gene	expression	detected	n_aoi_detected	negprobe_log2	gene_detection_rate	collapse_rule
lung	immune	P5	TIME-L	TIME-L05	1	LRP1	8.62760683812965	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	LRP5	6.4197074208102665	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	LRP6	6.010108453474289	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	MDK	7.845427323709387	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	MERTK	7.457216693907809	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	MIF	9.307656205306488	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	MPZL1	7.8280095087459625	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	MRC1	6.434961760187254	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NAMPT	8.132216946540623	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NCL	8.074302050665132	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NECTIN1	5.947198584262056	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NECTIN2	6.388361768403335	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NECTIN4	6.857359009758642	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NEGR1	6.988571084264851	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NOTCH1	6.404119724396124	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NOTCH2	6.81082866218542	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NOTCH3	7.146695948030656	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NOTCH4	6.255689555220626	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NPFF	6.635173946674924	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NPFFR1	5.989366114026064	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NRP1	6.762880292916999	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NRP2	6.552745936748446	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NTN4	5.636334602442182	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NTRK2	5.662775171937776	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	NTRK3	5.811984719351674	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PARD3	5.553974808237472	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PDCD1	5.947198584262056	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PILRA	6.356319909711718	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PILRB	7.387586565819353	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLAU	7.4266840818496185	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLAUR	6.580748491763774	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNA1	6.580748491763774	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNA2	6.95686979831631	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNA3	6.404119724396124	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNB1	6.109569509370688	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNB2	7.614415386508126	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXNB3	5.167919865551935	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PLXND1	7.297741678491371	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	POSTN	10.975919599547272	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PPIA	9.670426107627753	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PRNP	7.079591448648193	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PROS1	6.552745936748446	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PTN	5.405311682597445	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PTPRC	7.6544928258834615	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PTPRF	6.323550214537046	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PTPRM	6.109569509370688	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PTPRS	6.220523436411514	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	PVR	6.030556792062338	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	RAET1L	5.989366114026064	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SCT	6.787118982813345	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SCTR	6.090218301653319	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SDC1	7.756155981653636	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SDC2	6.372429792334089	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SDC3	6.3068819462727	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SDC4	6.580748491763774	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SEMA3C	6.255689555220626	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SEMA3G	6.4950555283680185	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SEMA4A	6.868760833880815	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SEMA4C	6.434961760187254	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SEMA4D	7.600804954989473	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SIGLEC1	5.811984719351674	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SLURP1	6.6082178530214595	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SORL1	6.580748491763774	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SORT1	6.404119724396124	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SPN	6.635173946674924	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	SPP1	7.029784146369549	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TGFB1	8.019090284909183	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TGFB3	6.4950555283680185	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TGFBR1	6.661635602335959	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TGFBR2	7.501837184902297	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TGM2	7.977623381432949	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	THBS1	8.961507574683088	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	THBS2	9.13906525622947	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	THBS3	6.594548549550354	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	THY1	8.293103743435385	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TIGIT	6.147510224920278	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TMEM219	7.079591448648193	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TNC	9.490289329508663	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TNFRSF12A	6.713145902490259	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TNFRSF21	6.902435413959019	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TNFSF12	5.989366114026064	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	TYRO3	6.050719347751264	False	0	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	UNC5B	6.538538163629804	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	VEGFA	7.174526265266431	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	VEGFB	7.479699438513468	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	WNT10A	6.725741156503952	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	WNT3	6.857359009758642	True	1	5.39746072605472	0.291377	mean_log2
lung	immune	P5	TIME-L	TIME-L05	1	WNT8A	7.314424635394297	True	1	5.39746072605472	0.291377	mean_log2
lung	tumour	P12	L	L12	1	ACVR1	5.44028782084042	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ACVR1B	6.048323386537814	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ADGRA2	4.802193216941825	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ADGRE2	7.823621998132874	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ADGRE5	6.898329297727457	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ADGRG1	4.570462931026041	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ADGRG6	9.521992956401672	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	AGRN	7.449643906293753	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ALCAM	5.14934066928622	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ANGPTL2	4.690975738343275	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ANGPTL4	5.955126781261366	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ANXA1	8.525990538328942	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	APP	9.480123721962132	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	AXL	5.897966431649445	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	BSG	9.229684047939134	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	BTC	5.802968651005583	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	C3	7.866846175284079	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	C3AR1	5.4963345134171115	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CCL3	6.88154226889489	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CCR1	5.217618485351048	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD22	7.002815015607054	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD274	6.135863165368679	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD4	5.8894735425311096	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD44	6.628481994383899	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD46	10.077349829621605	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD47	8.043191372276796	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD55	8.237066520811819	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD6	4.985955754607509	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD74	11.244185419920552	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD8A	5.27015513876653	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD96	4.970393537914677	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD99	6.7899900186680995	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CD99L2	5.282810439572558	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CDH1	7.79474076107975	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CDH11	5.092122849838679	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CDH5	5.971083657536011	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CEACAM1	6.346070440785166	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CEACAM5	6.070603998681302	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CHRNB4	5.838195439259188	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CHRNE	5.257010618206024	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL1A1	5.571676809970931	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL1A2	6.9595383411126495	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL3A1	5.320845667645722	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL4A1	5.381629467033664	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL4A2	4.6519127446457835	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL4A5	8.020368851063203	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL6A1	6.701964839175899	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL6A2	5.739308070860385	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL6A3	5.177120502846516	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COL9A2	5.672425341971495	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	COMP	5.001802242633985	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CSF1	4.970393537914677	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CSF1R	6.121637118290914	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CSPG4	7.670868654837307	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CTLA4	5.07724299893246	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCL1	4.43895814789755	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCL12	6.277240898332068	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCL2	7.866846175284079	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCL8	5.381629467033664	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCR2	5.50747752951693	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	CXCR4	7.5109619192773796	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	DAG1	7.746917346108276	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	DLL3	6.184478671187091	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	DSC3	6.0557162635125446	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	DSG2	8.003039979749236	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	EFNA1	8.271276259175925	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	EGFR	8.480749817184467	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	EPHA2	6.394205430358875	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	EPHA4	5.282810439572558	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ERBB2	6.597978036560412	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	F11R	9.21638210771032	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FGF21	5.032541697270039	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FGFR1	4.6519127446457835	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FLT1	4.747387399652718	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FN1	11.154501693864765	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FPR1	5.428611418467134	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FPR3	5.369815424283912	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FZD1	5.571676809970931	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	FZD6	5.846994686965573	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GAS6	5.320845667645722	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GDF15	4.161887682376894	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GJA1	5.14934066928622	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GP6	6.149950301681046	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GRN	7.758489738843664	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	GZMA	5.204375511319093	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-A	9.520638322288344	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-B	12.392210075404114	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-C	9.739561235954575	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DMA	7.628700700522556	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DMB	6.716305039844417	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DOA	6.0332027259372225	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DOB	5.320845667645722	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DPA1	8.495974913460447	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DPB1	7.613531652917927	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DQA1	6.706806798597532	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DQA2	6.264348763351166	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DQB1	7.608513578151302	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DRA	9.416016340045168	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-DRB1	9.95637615724967	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-E	10.974342883498652	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-F	7.537917249034083	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HLA-G	5.230741002626909	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	HSPG2	5.642990312961163	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ICAM1	7.906830482062774	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ICOS	5.121015400961366	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ICOSLG	6.048323386537814	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IFNA13	5.135042286233651	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IFNA14	5.333065878076355	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IFNA4	5.5505928897042995	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IFNAR1	7.324810603420484	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IFNAR2	7.052459369118096	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IGF1	5.757823336207727	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IGF1R	8.186708532244793	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IGF2	12.7553048882624	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IGF2R	7.532550739284267	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	IGFBP3	8.826993302643888	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA1	5.07724299893246	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA11	4.819668183496455	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA2	8.43404436006675	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA3	8.361768359419154	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA4	5.282810439572558	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA5	6.7114949066500875	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA6	5.72982464363689	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGA7	4.837438714856374	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGAL	5.04745114041639	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGAM	5.417177411906387	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGAV	7.446752484566551	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGAX	6.063287212206184	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB1	9.768945178833988	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB2	6.394205430358875	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB4	8.287296823534735	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB5	5.592457037268081	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB6	4.43895814789755	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	ITGB7	5.135042286233651	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	JAG1	5.947198584262056	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	JAG2	5.44028782084042	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	JAM3	5.295723024539968	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	KDR	4.921721947009604	False	0	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	KIR2DS1	7.029784146369549	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	KIR3DL1	7.941634544933253	True	1	4.549053029337288	0.486092	mean_log2
lung	tumour	P12	L	L12	1	KLRC2	6.315240152507242	True	1	4.549053029337288	0.486092	mean_log2
