rank	interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	table	n	rho	abs_rho	p_raw	n_detected_both	frac_detected_both	rho_detected_only	p_detected_only	delta_vs_primary	sensitivity_status	ligand_detection	receptor_detection	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence	empirical_fdr	null_a_n_permutations	abundance_matched_p	abundance_decile_tumour	abundance_decile_immune	clears_empirical_fdr	clears_abundance_matched
420	PROS1_AXL	PROS1 - AXL	PROS	Secreted Signaling	lung	ligand_tumour__receptor_immune	PROS1	AXL	PROS1	AXL	L	TIME-L	primary	13	-0.0879120879120879	0.0879120879120879	0.775195408889122	7	0.5384615384615384	-0.03571428571428572	0.9394082054712856	0.052197802197802186	fitted	PROS1:16/30	AXL:14/15			True	PMID: 29531161	0.9800488584474886	10000	0.8155184481551845	4	6	False	False
421	SPP1_CD44	SPP1 - CD44	SPP1	Secreted Signaling	lung	ligand_immune__receptor_tumour	SPP1	CD44	SPP1	CD44	TIME-L	L	primary	13	-0.0879120879120879	0.08791208791208785	0.775195408889122	9	0.6923076923076923	0.19999999999999998	0.6059012741795534	0.2879120879120879	fitted	SPP1:11/15	CD44:29/30	cytokine	False	True	PMID: 21907263	0.9800488584474886	10000	0.8027197280271973	7	8	False	False
422	COL6A1_CD44	COL6A1 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A1	CD44	COL6A1	CD44	L	TIME-L	primary	13	0.08241758241758242	0.08241758241758243	0.788950927847518	13	1.0	0.08241758241758242	0.788950927847518	0.0	fitted	COL6A1:30/30	CD44:15/15	secreted	False	True	KEGG: hsa04512	0.9800488584474886	10000	0.8462153784621538	6	8	False	False
423	MDK_SDC4	MDK - SDC4	MK	Secreted Signaling	lung	ligand_immune__receptor_tumour	MDK	SDC4	MDK	SDC4	TIME-L	L	primary	13	0.08241758241758242	0.08241758241758247	0.788950927847518	13	1.0	0.08241758241758242	0.788950927847518	0.0	fitted	MDK:15/15	SDC4:30/30	growth factor	False		PMID: 28356350	0.9800488584474886	10000	0.7921207879212079	9	7	False	False
424	LAMB1_DAG1	LAMB1 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB1	DAG1	LAMB1	DAG1	TIME-L	L	primary	13	0.08241758241758242	0.0824175824175824	0.788950927847518	11	0.8461538461538461	0.17272727272727276	0.611542384851237	0.09030969030969034	fitted	LAMB1:15/15	DAG1:28/30			True	KEGG: hsa04512	0.9800488584474886	10000	0.827017298270173	6	7	False	False
425	HLA-DMB_CD4	HLA-DMB - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DMB	CD4	HLA-DMB	CD4	TIME-L	L	primary	13	0.08241758241758242	0.08241758241758237	0.788950927847518	8	0.6153846153846154	0.04761904761904763	0.9108491685195836	-0.034798534798534786	fitted	HLA-DMB:15/15	CD4:18/30				KEGG: hsa04514	0.9800488584474886	10000	0.8181181881811819	3	8	False	False
426	COL6A1_SDC1	COL6A1 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A1	SDC1	COL6A1	SDC1	L	TIME-L	primary	13	-0.08241758241758242	0.08241758241758243	0.788950927847518	10	0.7692307692307693	0.19999999999999998	0.5795840000000001	0.2824175824175824	fitted	COL6A1:30/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512	0.9800488584474886	10000	0.78992100789921	6	6	False	False
427	HLA-G_CD8A	HLA-G - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-G	CD8A	HLA-G	CD8A	L	TIME-L	primary	13	-0.08241758241758242	0.08241758241758242	0.788950927847518	5	0.38461538461538464				below_min_n (5 < 6)	HLA-G:15/30	CD8A:12/15		True	True	KEGG: hsa04514	0.9800488584474886	10000	0.81991800819918	5	4	False	False
428	HLA-DOB_CD4	HLA-DOB - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DOB	CD4	HLA-DOB	CD4	TIME-L	L	primary	13	0.08241758241758242	0.0824175824175824	0.788950927847518	6	0.46153846153846156	0.48571428571428577	0.3287230320699708	0.40329670329670336	fitted	HLA-DOB:12/15	CD4:18/30				KEGG: hsa04514	0.9800488584474886	10000	0.7992200779922007	3	4	False	False
429	HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DMA	CD4	HLA-DMA	CD4	TIME-L	L	primary	13	0.07692307692307691	0.07692307692307687	0.8027630076692551	7	0.5384615384615384	0.14285714285714288	0.7599453002180928	0.06593406593406596	fitted	HLA-DMA:14/15	CD4:18/30				KEGG: hsa04514	0.9814113636363637	10000	0.8266173382661733	3	8	False	False
430	CXCL8_CXCR2	CXCL8 - CXCR2	CXCL	Secreted Signaling	lung	ligand_tumour__receptor_immune	CXCL8	CXCR2	CXCL8	CXCR2	L	TIME-L	primary	13	0.07692307692307691	0.07692307692307693	0.8027630076692551	5	0.38461538461538464				below_min_n (5 < 6)	CXCL8:17/30	CXCR2:11/15	cytokine	False	True	KEGG: hsa04060	0.9800488584474886	10000	0.8308169183081692	5	2	False	False
431	GZMA_PARD3	GZMA - PARD3	PARs	Secreted Signaling	lung	ligand_immune__receptor_tumour	GZMA	PARD3	GZMA	PARD3	TIME-L	L	primary	13	0.07692307692307691	0.07692307692307694	0.8027630076692551	3	0.23076923076923078				below_min_n (3 < 6)	GZMA:8/15	PARD3:15/30				KEGG: hsa04080	0.9800488584474886	10000	0.7809219078092191	2	2	False	False
432	AGRN_DAG1	AGRN - DAG1	AGRN	ECM-Receptor	lung	ligand_immune__receptor_tumour	AGRN	DAG1	AGRN	DAG1	TIME-L	L	primary	13	0.07692307692307691	0.07692307692307694	0.8027630076692551	8	0.6153846153846154	0.09523809523809526	0.8225054302036114	0.018315018315018347	fitted	AGRN:11/15	DAG1:28/30	secreted	True	True	KEGG: hsa04512	0.9800488584474886	10000	0.8253174682531746	6	4	False	False
446	HLA-DOA_CD4	HLA-DOA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DOA	CD4	HLA-DOA	CD4	TIME-L	L	primary	13	0.07142857142857142	0.0714285714285714	0.8166280406760862	6	0.46153846153846156	0.028571428571428574	0.9571545189504373	-0.04285714285714285	fitted	HLA-DOA:12/15	CD4:18/30				KEGG: hsa04514	0.9844681614349775	10000	0.8124187581241876	3	5	False	False
447	LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	LPAR2	ADGRE5	LPAR2	ADGRE5	TIME-L	L	primary	13	-0.07142857142857142	0.07142857142857141	0.8166280406760862	8	0.6153846153846154	0.38095238095238104	0.3518125531175649	0.45238095238095244	fitted	LPAR2:11/15	ADGRE5:28/30		True	True	PMID: 31462748	0.9844681614349775	10000	0.8434156584341566	6	4	False	False
448	THY1_ADGRE5	THY1 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	THY1	ADGRE5	THY1	ADGRE5	TIME-L	L	primary	13	0.07142857142857142	0.07142857142857142	0.8166280406760862	11	0.8461538461538461	-0.16363636363636366	0.6306852146425358	-0.2350649350649351	fitted	THY1:15/15	ADGRE5:28/30		True	True	PMID: 31462748	0.9844681614349775	10000	0.8702129787021298	6	8	False	False
449	COL6A1_CD44	COL6A1 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	CD44	COL6A1	CD44	TIME-L	L	primary	13	0.06593406593406594	0.06593406593406592	0.830542385756094	12	0.9230769230769231	-0.18881118881118883	0.5567370561768314	-0.2547452547452548	fitted	COL6A1:15/15	CD44:29/30	secreted	False	True	KEGG: hsa04512	0.9891244541484716	10000	0.8841115888411158	7	9	False	False
450	MDK_SDC1	MDK - SDC1	MK	Secreted Signaling	lung	ligand_immune__receptor_tumour	MDK	SDC1	MDK	SDC1	TIME-L	L	primary	13	0.06593406593406594	0.06593406593406595	0.830542385756094	13	1.0	0.06593406593406594	0.830542385756094	0.0	fitted	MDK:15/15	SDC1:29/30	growth factor	False	True	PMID: 28356350	0.9879477678571428	10000	0.8506149385061493	8	7	False	False
451	THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	CD47	THBS1	CD47	TIME-L	L	primary	13	-0.06043956043956044	0.06043956043956045	0.8445023706449681	12	0.9230769230769231	-0.2937062937062937	0.3541476412329215	-0.23326673326673325	fitted	THBS1:15/15	CD47:29/30		False	True	KEGG: hsa04512	0.9891244541484716	10000	0.8429157084291571	8	8	False	False
452	COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	SDC4	COL9A2	SDC4	L	TIME-L	primary	13	0.06043956043956044	0.06043956043956043	0.8445023706449681	8	0.6153846153846154	0.4047619047619048	0.3198886412288164	0.3443223443223444	fitted	COL9A2:25/30	SDC4:13/15	secreted	False		KEGG: hsa04512	0.9891244541484716	10000	0.8839116088391161	4	5	False	False
453	CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD46	JAG1	CD46	JAG1	L	TIME-L	primary	13	-0.06043956043956044	0.06043956043956045	0.8445023706449681	12	0.9230769230769231	0.11188811188811189	0.729194990751066	0.17232767232767232	fitted	CD46:30/30	JAG1:14/15		True	True	PMID: 23086448	0.9891244541484716	10000	0.8377162283771623	9	4	False	False
454	COL1A2_SDC1	COL1A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A2	SDC1	COL1A2	SDC1	L	TIME-L	primary	13	0.06043956043956044	0.06043956043956048	0.8445023706449681	10	0.7692307692307693	0.13939393939393938	0.7009318849100583	0.07895437895437893	fitted	COL1A2:30/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512	0.9891244541484716	10000	0.8776122387761224	9	6	False	False
455	LAMB1_CD44	LAMB1 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB1	CD44	LAMB1	CD44	L	TIME-L	primary	13	0.054945054945054944	0.054945054945054944	0.8585042942308734	4	0.3076923076923077				below_min_n (4 < 6)	LAMB1:15/30	CD44:15/15			True	KEGG: hsa04512	0.9926995708154507	10000	0.8476152384761524	2	8	False	False
456	HLA-F_KIR3DL1	HLA-F - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-F	KIR3DL1	HLA-F	KIR3DL1	TIME-L	L	primary	13	0.054945054945054944	0.054945054945054896	0.8585042942308734	13	1.0	0.054945054945054944	0.8585042942308734	0.0	fitted	HLA-F:15/15	KIR3DL1:30/30		True	True	PMID: 28484462	0.9926995708154507	10000	0.8717128287171283	7	8	False	False
457	APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	APP	TNFRSF21	APP	TNFRSF21	L	TIME-L	primary	13	-0.054945054945054944	0.05494505494505497	0.8585042942308734	10	0.7692307692307693	-0.41818181818181815	0.22911284098281895	-0.36323676323676324	fitted	APP:30/30	TNFRSF21:12/15		True	True	PMID: 33075465	0.9926995708154507	10000	0.91000899910009	9	3	False	False
458	MDK_LRP1	MDK - LRP1	MK	Secreted Signaling	lung	ligand_tumour__receptor_immune	MDK	LRP1	MDK	LRP1	L	TIME-L	primary	13	0.0522696505486693	0.052269650548669284	0.8653362257711974	13	1.0	0.0522696505486693	0.8653362257711974	0.0	fitted	MDK:30/30	LRP1:15/15	growth factor	False		PMID: 28356350	0.9926995708154507	10000	0.889011098890111	9	8	False	False
459	COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	GP6	COL9A2	GP6	TIME-L	L	primary	13	0.049450549450549455	0.04945054945054942	0.8725444288811492	5	0.38461538461538464				below_min_n (5 < 6)	COL9A2:8/15	GP6:29/30	secreted	False		KEGG: hsa04512	0.9947419491525423	10000	0.9011098890110989	6	3	False	False
460	MDK_NCL	MDK - NCL	MK	Secreted Signaling	lung	ligand_immune__receptor_tumour	MDK	NCL	MDK	NCL	TIME-L	L	primary	13	-0.049450549450549455	0.04945054945054945	0.8725444288811492	13	1.0	-0.049450549450549455	0.8725444288811492	0.0	fitted	MDK:15/15	NCL:30/30	growth factor	False		PMID: 28356350	0.9947419491525423	10000	0.8851114888511149	8	7	False	False
461	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL4A1	SDC4	COL4A1	SDC4	L	TIME-L	primary	13	0.049450549450549455	0.04945054945054945	0.8725444288811492	3	0.23076923076923078				below_min_n (3 < 6)	COL4A1:18/30	SDC4:13/15	secreted	False		KEGG: hsa04512	0.9947419491525423	10000	0.8589141085891411	2	5	False	False
476	COMP_SDC4	COMP - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	COMP	SDC4	COMP	SDC4	TIME-L	L	primary	13	0.04395604395604395	0.04395604395604394	0.8866190227890784	7	0.5384615384615384	-0.39285714285714296	0.3833168704269725	-0.4368131868131869	fitted	COMP:8/15	SDC4:30/30				KEGG: hsa04512	0.9953573033707865	10000	0.9165083491650835	9	5	False	False
477	THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS1	CD47	THBS1	CD47	L	TIME-L	primary	13	-0.03846153846153846	0.038461538461538464	0.9007243023389339	10	0.7692307692307693	0.19999999999999998	0.5795840000000001	0.23846153846153845	fitted	THBS1:25/30	CD47:14/15		False	True	KEGG: hsa04512	0.9953573033707865	10000	0.919008099190081	5	6	False	False
478	JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG1	NOTCH2	JAG1	NOTCH2	L	TIME-L	primary	13	0.03846153846153846	0.03846153846153844	0.9007243023389339	5	0.38461538461538464				below_min_n (5 < 6)	JAG1:16/30	NOTCH2:14/15		True	True	PMID: 22353464	0.9953573033707865	10000	0.89001099890011	3	6	False	False
479	DLL3_NOTCH1	DLL3 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH1	DLL3	NOTCH1	L	TIME-L	primary	13	0.03846153846153846	0.038461538461538464	0.9007243023389339	5	0.38461538461538464				below_min_n (5 < 6)	DLL3:20/30	NOTCH1:12/15		True	True	PMID: 22353464	0.9953573033707865	10000	0.8886111388861114	4	4	False	False
480	JAG2_NOTCH1	JAG2 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG2	NOTCH1	JAG2	NOTCH1	TIME-L	L	primary	13	-0.03846153846153846	0.03846153846153847	0.9007243023389339	2	0.15384615384615385				below_min_n (2 < 6)	JAG2:9/15	NOTCH1:15/30		True	True	PMID: 22353464	0.9953573033707865	10000	0.8849115088491151	2	2	False	False
481	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A3	SDC4	COL6A3	SDC4	TIME-L	L	primary	13	0.03846153846153846	0.03846153846153845	0.9007243023389339	13	1.0	0.03846153846153846	0.9007243023389339	0.0	fitted	COL6A3:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512	0.9953573033707865	10000	0.9063093690630937	9	9	False	False
482	CD8A_CEACAM5	CD8A - CEACAM5	CEACAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD8A	CEACAM5	CD8A	CEACAM5	TIME-L	L	primary	13	-0.03576344511224741	0.03576344511224743	0.907660823485676	8	0.6153846153846154	-0.07142857142857144	0.8665262706759087	-0.03566512631632403	fitted	CD8A:12/15	CEACAM5:21/30	secreted	True	True	PMID: 24104458	0.9953573033707865	10000	0.9023097690230977	9	4	False	False
483	COL9A2_SDC1	COL9A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	SDC1	COL9A2	SDC1	TIME-L	L	primary	13	-0.03296703296703297	0.032967032967032954	0.9148564744875124	6	0.46153846153846156	-0.028571428571428574	0.9571545189504373	0.004395604395604394	fitted	COL9A2:8/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512	0.9953573033707865	10000	0.9135086491350864	8	3	False	False
484	HLA-DQA2_CD4	HLA-DQA2 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DQA2	CD4	HLA-DQA2	CD4	TIME-L	L	primary	13	-0.03296703296703297	0.03296703296703301	0.9148564744875124	5	0.38461538461538464				below_min_n (5 < 6)	HLA-DQA2:11/15	CD4:18/30				KEGG: hsa04514	0.9953573033707865	10000	0.9028097190280971	3	5	False	False
485	COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A3	GP6	COL6A3	GP6	TIME-L	L	primary	13	-0.03296703296703297	0.03296703296703297	0.9148564744875124	12	0.9230769230769231	0.23076923076923078	0.470531995381542	0.26373626373626374	fitted	COL6A3:15/15	GP6:29/30	secreted	False		KEGG: hsa04512	0.9953573033707865	10000	0.9233076692330767	6	9	False	False
486	ICOSL_CTLA4	ICOSL - CTLA4	ICOS	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICOSLG	CTLA4	ICOSLG	CTLA4	L	TIME-L	primary	13	0.03296703296703297	0.032967032967032975	0.9148564744875124	3	0.23076923076923078				below_min_n (3 < 6)	ICOSLG:18/30	CTLA4:10/15		True	True	KEGG: hsa04514	0.9953573033707865	10000	0.9019098090190981	2	4	False	False
487	ANXA1_FPR3	ANXA1 - FPR3	ANNEXIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	ANXA1	FPR3	ANXA1	FPR3	L	TIME-L	primary	13	-0.027472527472527472	0.02747252747252748	0.929011729160351	8	0.6153846153846154	-0.19047619047619052	0.6514014957024813	-0.16300366300366304	fitted	ANXA1:30/30	FPR3:10/15	secreted	False	True	PMID: 33082511	0.9953573033707865	10000	0.9468053194680532	8	4	False	False
488	JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH3	JAG1	NOTCH3	TIME-L	L	primary	13	-0.027472527472527472	0.027472527472527444	0.929011729160351	10	0.7692307692307693	-0.2727272727272727	0.4458383415427514	-0.24525474525474522	fitted	JAG1:14/15	NOTCH3:28/30		True	True	PMID: 22353464	0.9953573033707865	10000	0.9426057394260574	6	4	False	False
489	ICAM1_ITGAL	ICAM1 - ITGAL	ICAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICAM1	ITGAL	ICAM1	ITGAL	L	TIME-L	primary	13	-0.027472527472527472	0.02747252747252748	0.929011729160351	12	0.9230769230769231	-0.14685314685314685	0.6487957097846665	-0.11938061938061938	fitted	ICAM1:29/30	ITGAL:14/15		True	True	PMID: 23602662	0.9953573033707865	10000	0.9611038896110389	9	6	False	False
504	HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-E	KLRC2	HLA-E	KLRC2	L	TIME-L	primary	13	-0.021978021978021976	0.021978021978021987	0.9431862416608072	9	0.6923076923076923	0.08333333333333334	0.831214097710308	0.10531135531135533	fitted	HLA-E:30/30	KLRC2:11/15		True	True	PMID: 26697006	0.9953573033707865	10000	0.9399060093990601	9	4	False	False
505	COL6A2_CD44	COL6A2 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	CD44	COL6A2	CD44	L	TIME-L	primary	13	0.021978021978021976	0.021978021978022018	0.9431862416608072	11	0.8461538461538461	-0.02727272727272728	0.9365584481926121	-0.04925074925074925	fitted	COL6A2:28/30	CD44:15/15	secreted	False	True	KEGG: hsa04512	0.9953573033707865	10000	0.9253074692530747	5	8	False	False
506	THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS3	CD47	THBS3	CD47	L	TIME-L	primary	13	-0.021978021978021976	0.021978021978022004	0.9431862416608072	11	0.8461538461538461	-0.23636363636363636	0.48409116222539667	-0.21438561438561438	fitted	THBS3:27/30	CD47:14/15			True	KEGG: hsa04512	0.9953573033707865	10000	0.956004399560044	5	6	False	False
507	THBS2_CD47	THBS2 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	CD47	THBS2	CD47	TIME-L	L	primary	13	0.016483516483516484	0.0164835164835165	0.9573761750901848	11	0.8461538461538461	-0.05454545454545456	0.873446577523315	-0.07102897102897104	fitted	THBS2:14/15	CD47:29/30		False	True	KEGG: hsa04512	0.9953573033707865	10000	0.9634036596340366	8	8	False	False
508	THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	SDC4	THBS1	SDC4	TIME-L	L	primary	13	-0.016483516483516484	0.01648351648351652	0.9573761750901848	13	1.0	-0.016483516483516484	0.9573761750901848	0.0	fitted	THBS1:15/15	SDC4:30/30		False		KEGG: hsa04512	0.9953573033707865	10000	0.9642035796420358	9	8	False	False
509	HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DRA	CD4	HLA-DRA	CD4	TIME-L	L	primary	13	0.016483516483516484	0.016483516483516463	0.9573761750901848	8	0.6153846153846154	-0.023809523809523815	0.9553740118158806	-0.0402930402930403	fitted	HLA-DRA:15/15	CD4:18/30				KEGG: hsa04514	0.9953573033707865	10000	0.9705029497050295	3	9	False	False
510	CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD99	PILRB	CD99	PILRB	L	TIME-L	primary	13	0.016483516483516484	0.016483516483516515	0.9573761750901848	13	1.0	0.016483516483516484	0.9573761750901848	0.0	fitted	CD99:30/30	PILRB:15/15		True	True	uniprot;PMID:18234675	0.9953573033707865	10000	0.9651034896510349	7	6	False	False
511	HLA-DPA1_CD4	HLA-DPA1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DPA1	CD4	HLA-DPA1	CD4	TIME-L	L	primary	13	-0.016483516483516484	0.016483516483516494	0.9573761750901848	8	0.6153846153846154	-0.09523809523809526	0.8225054302036114	-0.07875457875457878	fitted	HLA-DPA1:15/15	CD4:18/30				KEGG: hsa04514	0.9953573033707865	10000	0.9645035496450355	3	9	False	False
512	COL4A1_SDC1	COL4A1 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A1	SDC1	COL4A1	SDC1	TIME-L	L	primary	13	0.010989010989010988	0.010989010989011018	0.971577682777073	13	1.0	0.010989010989010988	0.971577682777073	0.0	fitted	COL4A1:15/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512	0.9953573033707865	10000	0.9639036096390361	8	9	False	False
513	CD99_PILRA	CD99 - PILRA	CD99	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD99	PILRA	CD99	PILRA	L	TIME-L	primary	13	0.005494505494505494	0.005494505494505492	0.9857869107140622	7	0.5384615384615384	0.5357142857142858	0.21521745567801284	0.5302197802197803	fitted	CD99:30/30	PILRA:9/15		True	True	PMID: 18234675	0.9953573033707865	10000	0.9942005799420058	7	3	False	False
514	CD96_NECTIN1	CD96 - NECTIN1	CD96	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD96	NECTIN1	CD96	NECTIN1	TIME-L	L	primary	13	0.005494505494505494	0.005494505494505466	0.9857869107140622	3	0.23076923076923078				below_min_n (3 < 6)	CD96:9/15	NECTIN1:21/30		True	True	PMID: 17971293	0.9953573033707865	10000	0.9972002799720028	3	3	False	False
515	COL9A2_SDC1	COL9A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	SDC1	COL9A2	SDC1	L	TIME-L	primary	13	-0.005494505494505494	0.005494505494505484	0.9857869107140622	7	0.5384615384615384	-0.5	0.25316999510032256	-0.4945054945054945	fitted	COL9A2:25/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512	0.9953573033707865	10000	0.9861013898610139	4	6	False	False
516	SEMA4D_PLXNB3	SEMA4D - PLXNB3	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4D	PLXNB3	SEMA4D	PLXNB3	TIME-L	L	primary	13	0.005494505494505494	0.005494505494505466	0.9857869107140622	6	0.46153846153846156	0.08571428571428573	0.8717434402332361	0.08021978021978024	fitted	SEMA4D:14/15	PLXNB3:16/30		True	True	PMID: 27533782	0.9953573033707865	10000	0.9859014098590141	2	6	False	False
517	COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	GP6	COL6A2	GP6	L	TIME-L	primary	13	-0.005494505494505494	0.005494505494505492	0.9857869107140622	10	0.7692307692307693	-0.01818181818181818	0.9602404181286242	-0.012687312687312687	fitted	COL6A2:28/30	GP6:14/15	secreted	False		KEGG: hsa04512	0.9953573033707865	10000	0.997000299970003	5	6	False	False
518	JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH2	JAG1	NOTCH2	TIME-L	L	primary	13	0.005494505494505494	0.005494505494505458	0.9857869107140622	9	0.6923076923076923	-0.19999999999999998	0.6059012741795534	-0.20549450549450549	fitted	JAG1:14/15	NOTCH2:26/30		True	True	PMID: 22353464	0.9953573033707865	10000	0.9948005199480052	5	4	False	False
