cohort	signature	method	group	time_months	survival
TCGA-LUAD	tls	ssgsea	high	15.671457905544148	0.85765698352684794
TCGA-LUAD	tls	ssgsea	high	15.704312114989733	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	15.967145790554415	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	16	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	16.164271047227928	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	16.394250513347021	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	16.854209445585216	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.281314168377822	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.44558521560575	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.544147843942504	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.642710472279262	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.708418891170432	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.905544147843944	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	17.971252566735114	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	18.135523613963038	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	18.168377823408623	0.85258209013319797
TCGA-LUAD	tls	ssgsea	high	18.299794661190965	0.84700965817154306
TCGA-LUAD	tls	ssgsea	high	18.661190965092402	0.84700965817154306
TCGA-LUAD	tls	ssgsea	high	18.82546201232033	0.84700965817154306
TCGA-LUAD	tls	ssgsea	high	18.989733059548254	0.84700965817154306
TCGA-LUAD	tls	ssgsea	high	19.121149897330596	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.416837782340863	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.548254620123203	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.679671457905545	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.811088295687885	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.876796714579054	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	19.975359342915812	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	20.041067761806982	0.84128661994065423
TCGA-LUAD	tls	ssgsea	high	20.172484599589321	0.83523419821446254
TCGA-LUAD	tls	ssgsea	high	20.271047227926079	0.83523419821446254
TCGA-LUAD	tls	ssgsea	high	20.501026694045173	0.82909277028641504
TCGA-LUAD	tls	ssgsea	high	20.566735112936346	0.82909277028641504
TCGA-LUAD	tls	ssgsea	high	20.632443531827516	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	20.6652977412731	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	20.698151950718685	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	20.829568788501028	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	21.388090349075977	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	21.420944558521562	0.82281176445091186
TCGA-LUAD	tls	ssgsea	high	21.552361396303901	0.81628151235209512
TCGA-LUAD	tls	ssgsea	high	21.618069815195071	0.81628151235209512
TCGA-LUAD	tls	ssgsea	high	21.815195071868583	0.81628151235209512
TCGA-LUAD	tls	ssgsea	high	22.012320328542096	0.81628151235209512
TCGA-LUAD	tls	ssgsea	high	22.143737166324435	0.81628151235209512
TCGA-LUAD	tls	ssgsea	high	22.242299794661189	0.80953538415083814
TCGA-LUAD	tls	ssgsea	high	22.439425051334702	0.80953538415083814
TCGA-LUAD	tls	ssgsea	high	22.636550308008214	0.80953538415083814
TCGA-LUAD	tls	ssgsea	high	22.702258726899384	0.80953538415083814
TCGA-LUAD	tls	ssgsea	high	22.899383983572896	0.8026162783033951
TCGA-LUAD	tls	ssgsea	high	23.030800821355236	0.8026162783033951
TCGA-LUAD	tls	ssgsea	high	23.06365503080082	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	23.129363449691994	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	23.162217659137578	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	23.589322381930184	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	23.622176591375769	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	24.344969199178646	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	24.542094455852155	0.79563700631814827
TCGA-LUAD	tls	ssgsea	high	24.969199178644764	0.78826999700038758
TCGA-LUAD	tls	ssgsea	high	25.002053388090349	0.78090298768262689
TCGA-LUAD	tls	ssgsea	high	25.396303901437371	0.78090298768262689
TCGA-LUAD	tls	ssgsea	high	25.462012320328544	0.78090298768262689
TCGA-LUAD	tls	ssgsea	high	25.527720739219713	0.77324707603867959
TCGA-LUAD	tls	ssgsea	high	25.987679671457904	0.77324707603867959
TCGA-LUAD	tls	ssgsea	high	26.283367556468171	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	26.710472279260781	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	27.071868583162217	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	27.236139630390145	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	27.564681724845997	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	27.761806981519506	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	27.991786447638603	0.76543649951303638
TCGA-LUAD	tls	ssgsea	high	28.090349075975361	0.75711653756180775
TCGA-LUAD	tls	ssgsea	high	28.386036960985628	0.74879657561057911
TCGA-LUAD	tls	ssgsea	high	28.550308008213552	0.74038313094079733
TCGA-LUAD	tls	ssgsea	high	28.878850102669404	0.73196968627101555
TCGA-LUAD	tls	ssgsea	high	28.977412731006162	0.73196968627101555
TCGA-LUAD	tls	ssgsea	high	29.207392197125255	0.73196968627101555
TCGA-LUAD	tls	ssgsea	high	29.700205338809035	0.73196968627101555
TCGA-LUAD	tls	ssgsea	high	29.733059548254619	0.72315077438823216
TCGA-LUAD	tls	ssgsea	high	30.521560574948666	0.71433186250544889
TCGA-LUAD	tls	ssgsea	high	31.112936344969199	0.71433186250544889
TCGA-LUAD	tls	ssgsea	high	31.277207392197127	0.70540271422413081
TCGA-LUAD	tls	ssgsea	high	32.427104722792606	0.69647356594281273
TCGA-LUAD	tls	ssgsea	high	32.459958932238195	0.69647356594281273
TCGA-LUAD	tls	ssgsea	high	32.624229979466122	0.69647356594281273
TCGA-LUAD	tls	ssgsea	high	32.689938398357292	0.67814531420747559
TCGA-LUAD	tls	ssgsea	high	32.755646817248461	0.67814531420747559
TCGA-LUAD	tls	ssgsea	high	32.821355236139631	0.66885565236901701
TCGA-LUAD	tls	ssgsea	high	33.281314168377826	0.66885565236901701
TCGA-LUAD	tls	ssgsea	high	33.708418891170432	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	34.036960985626287	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	34.82546201232033	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	35.449691991786445	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	36.73100616016427	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	36.763860369609858	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	36.960985626283367	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	37.125256673511295	0.6594351502229745
TCGA-LUAD	tls	ssgsea	high	37.289527720739223	0.6489679256162606
TCGA-LUAD	tls	ssgsea	high	38.078028747433265	0.6489679256162606
TCGA-LUAD	tls	ssgsea	high	38.209445585215605	0.6489679256162606
TCGA-LUAD	tls	ssgsea	high	38.340862422997944	0.63815179352265627
TCGA-LUAD	tls	ssgsea	high	38.702258726899387	0.63815179352265627
TCGA-LUAD	tls	ssgsea	high	39.063655030800824	0.63815179352265627
TCGA-LUAD	tls	ssgsea	high	39.720739219712527	0.62695614802225874
TCGA-LUAD	tls	ssgsea	high	39.917864476386036	0.61576050252186121
TCGA-LUAD	tls	ssgsea	high	40.377823408624231	0.60456485702146368
TCGA-LUAD	tls	ssgsea	high	40.50924024640657	0.60456485702146368
TCGA-LUAD	tls	ssgsea	high	41.659137577002056	0.59315797292671912
TCGA-LUAD	tls	ssgsea	high	41.790554414784395	0.59315797292671912
TCGA-LUAD	tls	ssgsea	high	42.217659137577002	0.59315797292671912
TCGA-LUAD	tls	ssgsea	high	42.31622176591376	0.58129481346818468
TCGA-LUAD	tls	ssgsea	high	42.874743326488705	0.58129481346818468
TCGA-LUAD	tls	ssgsea	high	43.498973305954827	0.58129481346818468
TCGA-LUAD	tls	ssgsea	high	43.794661190965094	0.58129481346818468
TCGA-LUAD	tls	ssgsea	high	44.386036960985628	0.58129481346818468
TCGA-LUAD	tls	ssgsea	high	44.583162217659137	0.56837715094666941
TCGA-LUAD	tls	ssgsea	high	44.977412731006162	0.56837715094666941
TCGA-LUAD	tls	ssgsea	high	45.30595482546201	0.55515907766883987
TCGA-LUAD	tls	ssgsea	high	45.995893223819301	0.55515907766883987
TCGA-LUAD	tls	ssgsea	high	46.685831622176593	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	46.948665297741272	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	47.014373716632441	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	47.04722792607803	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	47.375770020533878	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	48.427104722792606	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	48.591375770020534	0.54161861235984377
TCGA-LUAD	tls	ssgsea	high	49.248459958932237	0.52568865317278957
TCGA-LUAD	tls	ssgsea	high	49.80698151950719	0.50975869398573537
TCGA-LUAD	tls	ssgsea	high	50.299794661190965	0.49382873479868111
TCGA-LUAD	tls	ssgsea	high	51.219712525667354	0.49382873479868111
TCGA-LUAD	tls	ssgsea	high	52.566735112936342	0.4773677769720584
TCGA-LUAD	tls	ssgsea	high	55.293634496919921	0.4773677769720584
TCGA-LUAD	tls	ssgsea	high	55.852156057494867	0.4773677769720584
TCGA-LUAD	tls	ssgsea	high	56.673511293634498	0.45968748893605627
TCGA-LUAD	tls	ssgsea	high	58.414784394250511	0.44200720090005413
TCGA-LUAD	tls	ssgsea	high	58.809034907597535	0.42432691286405194
TCGA-LUAD	tls	ssgsea	high	60.123203285420942	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	61.24024640657084	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	61.437371663244356	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	62.19301848049281	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	63.474332648870636	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	64.558521560574945	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	64.854209445585212	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	70.209445585215605	0.40664662482804981
TCGA-LUAD	tls	ssgsea	high	71.42505133470226	0.38123121077629668
TCGA-LUAD	tls	ssgsea	high	73.067761806981522	0.38123121077629668
TCGA-LUAD	tls	ssgsea	high	77.798767967145793	0.38123121077629668
TCGA-LUAD	tls	ssgsea	high	82.628336755646814	0.38123121077629668
TCGA-LUAD	tls	ssgsea	high	85.979466119096514	0.34946194321160529
TCGA-LUAD	tls	ssgsea	high	86.078028747433265	0.31769267564691389
TCGA-LUAD	tls	ssgsea	high	92.747433264887064	0.31769267564691389
TCGA-LUAD	tls	ssgsea	high	97.67556468172485	0.31769267564691389
TCGA-LUAD	tls	ssgsea	high	101.65092402464066	0.31769267564691389
TCGA-LUAD	tls	ssgsea	high	104.11498973305955	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	107.13757700205339	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	108.58316221765914	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	123.49897330595482	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	156.55030800821356	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	164.00821355236138	0.2723080076973548
TCGA-LUAD	tls	ssgsea	high	221.17453798767968	0.2723080076973548
TCGA-LUAD	tls	ssgsea	low	0.13141683778234087	0.99601593625498008
TCGA-LUAD	tls	ssgsea	low	0.3613963039014374	0.99601593625498008
TCGA-LUAD	tls	ssgsea	low	0.4271047227926078	0.99601593625498008
TCGA-LUAD	tls	ssgsea	low	0.7885010266940452	0.99601593625498008
TCGA-LUAD	tls	ssgsea	low	1.2484599589322383	0.99198348307176154
TCGA-LUAD	tls	ssgsea	low	1.6427104722792607	0.99198348307176154
TCGA-LUAD	tls	ssgsea	low	1.9055441478439425	0.98793457089595837
TCGA-LUAD	tls	ssgsea	low	2.0369609856262834	0.98388565872015532
TCGA-LUAD	tls	ssgsea	low	2.431211498973306	0.97982001550230347
TCGA-LUAD	tls	ssgsea	low	2.7597535934291582	0.97982001550230347
TCGA-LUAD	tls	ssgsea	low	2.8583162217659139	0.97573743210437724
TCGA-LUAD	tls	ssgsea	low	2.9897330595482545	0.97165484870645102
TCGA-LUAD	tls	ssgsea	low	3.1868583162217661	0.9675722653085248
